ticker,year,fieldid,fieldname,value,valuescore
DVO,2020,1,ESGScore,C+,0.4575180769
DVO,2021,1,ESGScore,C+,0.4706431548
DVO,2022,1,ESGScore,C+,0.4568048524
HWG,2011,1,ESGScore,C,0.3878672948
HWG,2012,1,ESGScore,D+,0.2288784914
HWG,2013,1,ESGScore,D+,0.2231891158
HWG,2014,1,ESGScore,D,0.1202297233
HWG,2015,1,ESGScore,D+,0.2396448182
HWG,2016,1,ESGScore,D+,0.2467571795
HWG,2017,1,ESGScore,C-,0.3090688527
HWG,2018,1,ESGScore,C-,0.2938605211
HWG,2019,1,ESGScore,C+,0.4569350147
HWG,2020,1,ESGScore,B-,0.5239950120
HWG,2021,1,ESGScore,B-,0.5745222435
HWG,2022,1,ESGScore,B-,0.5241613039
HWG,2023,1,ESGScore,C+,0.4827587137
IMG,2011,1,ESGScore,D+,0.2129741181
IMG,2012,1,ESGScore,D+,0.1873185844
IMG,2013,1,ESGScore,D,0.1650371710
IMG,2014,1,ESGScore,D+,0.2054299302
IMG,2015,1,ESGScore,D+,0.1964802272
IMG,2016,1,ESGScore,D+,0.1971002103
IMG,2017,1,ESGScore,D,0.1469651721
RWA,2020,1,ESGScore,B-,0.5744374509
RWA,2021,1,ESGScore,C+,0.4982778680
RWA,2022,1,ESGScore,B,0.6115069324
RWA,2023,1,ESGScore,B,0.5838134202
ELTA,2015,1,ESGScore,D-,0.0311312028
ELTA,2016,1,ESGScore,D,0.0885227024
ELTA,2017,1,ESGScore,D+,0.2294265232
ELTA,2018,1,ESGScore,C-,0.2554338822
ELTA,2019,1,ESGScore,D+,0.1741785186
ELTA,2020,1,ESGScore,D+,0.2215842147
ELTA,2021,1,ESGScore,D+,0.2136616028
ELTA,2022,1,ESGScore,D+,0.1887900227
MGGT,2011,1,ESGScore,C,0.3950740075
MGGT,2012,1,ESGScore,C,0.4163727064
MGGT,2013,1,ESGScore,C+,0.4330985167
MGGT,2014,1,ESGScore,C+,0.4259491521
MGGT,2015,1,ESGScore,C,0.3999708084
MGGT,2016,1,ESGScore,C,0.3939365391
MGGT,2017,1,ESGScore,B-,0.5017919361
MGGT,2018,1,ESGScore,B,0.5947913254
MGGT,2019,1,ESGScore,B+,0.7483315100
MGGT,2020,1,ESGScore,A-,0.7685551769
MGGT,2021,1,ESGScore,A-,0.7566923477
IRV,2011,1,ESGScore,C,0.3993124283
IRV,2012,1,ESGScore,C+,0.4490548938
IRV,2013,1,ESGScore,B-,0.5066002779
IRV,2014,1,ESGScore,B-,0.5214937190
IRV,2015,1,ESGScore,B-,0.5421244954
IRV,2016,1,ESGScore,C+,0.4380457297
HAS,2011,1,ESGScore,C+,0.4310732095
HAS,2012,1,ESGScore,C+,0.4572727781
HAS,2013,1,ESGScore,C+,0.4517307093
HAS,2014,1,ESGScore,C+,0.4711200131
HAS,2015,1,ESGScore,B-,0.5147332799
HAS,2016,1,ESGScore,C+,0.4622644662
HAS,2017,1,ESGScore,C+,0.4887699687
HAS,2018,1,ESGScore,C+,0.4893995149
HAS,2019,1,ESGScore,B-,0.5268575511
HAS,2020,1,ESGScore,C+,0.4839251077
HAS,2021,1,ESGScore,B-,0.5085893200
HAS,2022,1,ESGScore,C+,0.4987528110
HAS,2023,1,ESGScore,B-,0.5701639697
SNR,2011,1,ESGScore,C,0.3411661461
SNR,2012,1,ESGScore,D,0.1554075673
SNR,2013,1,ESGScore,C,0.3682196896
SNR,2014,1,ESGScore,C+,0.4891058879
SNR,2015,1,ESGScore,C+,0.4597765074
SNR,2016,1,ESGScore,B-,0.5745731557
SNR,2017,1,ESGScore,B,0.6604463385
SNR,2018,1,ESGScore,B+,0.6922703388
SNR,2019,1,ESGScore,B,0.6626708211
SNR,2020,1,ESGScore,B,0.6389134191
SNR,2021,1,ESGScore,B,0.6441502265
SNR,2022,1,ESGScore,B,0.6565981761
SNR,2023,1,ESGScore,B,0.6625470376
STVG,2020,1,ESGScore,C+,0.4600201175
STVG,2021,1,ESGScore,B-,0.5146915925
STVG,2022,1,ESGScore,B-,0.5724469708
STVG,2023,1,ESGScore,B-,0.5506749366
ECM,2011,1,ESGScore,C,0.3837086570
ECM,2012,1,ESGScore,C+,0.4240936875
ECM,2013,1,ESGScore,B-,0.5523522014
ECM,2014,1,ESGScore,C+,0.4869537200
ECM,2015,1,ESGScore,B-,0.5620912387
ECM,2016,1,ESGScore,B-,0.5594432605
ECM,2017,1,ESGScore,B-,0.5811325094
ECM,2018,1,ESGScore,B,0.5900690275
ECM,2019,1,ESGScore,B,0.5964483995
ECM,2020,1,ESGScore,B,0.6507400671
ECM,2021,1,ESGScore,B+,0.6824702983
ECM,2022,1,ESGScore,B+,0.7014415538
ECM,2023,1,ESGScore,B-,0.5783071228
IGG,2011,1,ESGScore,C,0.3456822681
IGG,2012,1,ESGScore,C,0.4065807196
IGG,2013,1,ESGScore,C+,0.4401041163
IGG,2014,1,ESGScore,B-,0.5259853830
IGG,2015,1,ESGScore,C,0.3780359551
IGG,2016,1,ESGScore,C+,0.4886743230
IGG,2017,1,ESGScore,B-,0.5480336723
IGG,2018,1,ESGScore,B-,0.5579349730
IGG,2019,1,ESGScore,B-,0.5810927563
IGG,2020,1,ESGScore,B,0.5870785898
IGG,2021,1,ESGScore,B-,0.5672038739
IGG,2022,1,ESGScore,B-,0.5632459405
IGG,2023,1,ESGScore,B-,0.5334755733
NXT,2011,1,ESGScore,B,0.6609344865
NXT,2012,1,ESGScore,B,0.6167956378
NXT,2013,1,ESGScore,B-,0.5244460556
NXT,2014,1,ESGScore,C+,0.4222278395
NXT,2015,1,ESGScore,B,0.6360634120
NXT,2016,1,ESGScore,B,0.6465978064
NXT,2017,1,ESGScore,B+,0.6920820937
NXT,2018,1,ESGScore,B+,0.7352766914
NXT,2019,1,ESGScore,B+,0.7081158306
NXT,2020,1,ESGScore,B+,0.7320681710
NXT,2021,1,ESGScore,B+,0.6945337718
NXT,2022,1,ESGScore,B+,0.6977041395
NXT,2023,1,ESGScore,B+,0.7212662211
GSK,2011,1,ESGScore,A-,0.8246296589
GSK,2012,1,ESGScore,A,0.8502296092
GSK,2013,1,ESGScore,A-,0.8061834581
GSK,2014,1,ESGScore,A-,0.8167094998
GSK,2015,1,ESGScore,A,0.8494722483
GSK,2016,1,ESGScore,A,0.8937892388
GSK,2017,1,ESGScore,A,0.8577693965
GSK,2018,1,ESGScore,A,0.8870731478
GSK,2019,1,ESGScore,A,0.9051237424
GSK,2020,1,ESGScore,A+,0.9333973239
GSK,2021,1,ESGScore,A+,0.9461517330
GSK,2022,1,ESGScore,A,0.9124782854
GSK,2023,1,ESGScore,A,0.9056569947
DPH,2011,1,ESGScore,C-,0.3309548821
DPH,2012,1,ESGScore,C-,0.3045767300
DPH,2013,1,ESGScore,C-,0.3275632096
DPH,2014,1,ESGScore,C,0.3586469194
DPH,2015,1,ESGScore,C+,0.4299818242
DPH,2016,1,ESGScore,C,0.3848749724
DPH,2017,1,ESGScore,C,0.3361693206
DPH,2018,1,ESGScore,C-,0.3232677916
DPH,2019,1,ESGScore,C+,0.4445869521
DPH,2020,1,ESGScore,B-,0.5440950402
DPH,2021,1,ESGScore,B,0.6120898426
DPH,2022,1,ESGScore,B-,0.5595026641
DPH,2023,1,ESGScore,B-,0.5097844191
III,2011,1,ESGScore,B,0.6250720739
III,2012,1,ESGScore,B-,0.5687563247
III,2013,1,ESGScore,C+,0.4511272090
III,2014,1,ESGScore,B,0.6208550379
III,2015,1,ESGScore,B-,0.5356882688
III,2016,1,ESGScore,B,0.6603074250
III,2017,1,ESGScore,B+,0.7046063661
III,2018,1,ESGScore,B+,0.7303776067
III,2019,1,ESGScore,B,0.6397414741
III,2020,1,ESGScore,B+,0.7313455457
III,2021,1,ESGScore,A-,0.7839768922
III,2022,1,ESGScore,A-,0.7558310184
III,2023,1,ESGScore,B+,0.7029787823
EZJ,2011,1,ESGScore,C+,0.4931060529
EZJ,2012,1,ESGScore,C+,0.4391532650
EZJ,2013,1,ESGScore,C+,0.4558458809
EZJ,2014,1,ESGScore,B-,0.5407481791
EZJ,2015,1,ESGScore,B-,0.5080638757
EZJ,2016,1,ESGScore,B-,0.5190638175
EZJ,2017,1,ESGScore,C+,0.4633419261
EZJ,2018,1,ESGScore,C+,0.4631762270
EZJ,2019,1,ESGScore,B-,0.5133457944
EZJ,2020,1,ESGScore,B-,0.5093428392
EZJ,2021,1,ESGScore,B-,0.5306115826
EZJ,2022,1,ESGScore,B-,0.5469695329
EZJ,2023,1,ESGScore,B-,0.5036072249
AML,2011,1,ESGScore,C,0.3939660284
AML,2012,1,ESGScore,C,0.3448197196
AML,2013,1,ESGScore,C-,0.3190202740
AML,2014,1,ESGScore,C-,0.3303790918
HWDN,2011,1,ESGScore,C-,0.3036882640
HWDN,2012,1,ESGScore,C-,0.2516132178
HWDN,2013,1,ESGScore,D+,0.2371242948
HWDN,2014,1,ESGScore,C-,0.2648988348
HWDN,2015,1,ESGScore,C,0.3879072090
HWDN,2016,1,ESGScore,C,0.3852169080
HWDN,2017,1,ESGScore,C+,0.4951958134
HWDN,2018,1,ESGScore,C+,0.4520545869
HWDN,2019,1,ESGScore,B-,0.5210255764
HWDN,2020,1,ESGScore,B-,0.5171300800
HWDN,2021,1,ESGScore,C+,0.4180620185
HWDN,2022,1,ESGScore,C+,0.4615844752
HWDN,2023,1,ESGScore,C,0.4146849677
KGF,2011,1,ESGScore,A-,0.7971454138
KGF,2012,1,ESGScore,A-,0.8130255199
KGF,2013,1,ESGScore,A-,0.7696654059
KGF,2014,1,ESGScore,A-,0.7745480040
KGF,2015,1,ESGScore,A,0.8437880580
KGF,2016,1,ESGScore,A-,0.8326436415
KGF,2017,1,ESGScore,A,0.8368318262
KGF,2018,1,ESGScore,A-,0.8069935169
KGF,2019,1,ESGScore,B+,0.7354112913
KGF,2020,1,ESGScore,A-,0.7565103618
KGF,2021,1,ESGScore,B+,0.6967299900
KGF,2022,1,ESGScore,B,0.6453257083
KGF,2023,1,ESGScore,B+,0.7134913309
WEIR,2011,1,ESGScore,C+,0.4874847433
WEIR,2012,1,ESGScore,B-,0.5078023084
WEIR,2013,1,ESGScore,B-,0.5334001495
WEIR,2014,1,ESGScore,B,0.6252835463
WEIR,2015,1,ESGScore,B,0.6500607461
WEIR,2016,1,ESGScore,B+,0.7216882822
WEIR,2017,1,ESGScore,A-,0.7592187051
WEIR,2018,1,ESGScore,A-,0.7740529816
WEIR,2019,1,ESGScore,A-,0.8076081185
WEIR,2020,1,ESGScore,A-,0.7764544902
WEIR,2021,1,ESGScore,A-,0.7504663528
WEIR,2022,1,ESGScore,A-,0.7605948901
WEIR,2023,1,ESGScore,B+,0.7350009145
CLI,2011,1,ESGScore,C+,0.4212860643
CLI,2012,1,ESGScore,C+,0.4943981519
CLI,2013,1,ESGScore,C,0.4115591261
CLI,2014,1,ESGScore,C+,0.4188232982
CLI,2015,1,ESGScore,C+,0.4565249099
CLI,2016,1,ESGScore,C,0.3823161462
CLI,2017,1,ESGScore,B-,0.5269309681
CLI,2018,1,ESGScore,B,0.6457493448
CLI,2019,1,ESGScore,B,0.6089599168
CLI,2020,1,ESGScore,B,0.5944597316
CLI,2021,1,ESGScore,B,0.6031873851
CLI,2022,1,ESGScore,B+,0.6957238200
COA,2015,1,ESGScore,C+,0.4661685427
COA,2016,1,ESGScore,B,0.5997216499
COA,2017,1,ESGScore,A-,0.7897248034
COA,2018,1,ESGScore,A-,0.8047597696
COA,2019,1,ESGScore,A-,0.7918641530
COA,2020,1,ESGScore,A-,0.8142273692
COA,2021,1,ESGScore,A-,0.8148980893
COA,2022,1,ESGScore,B+,0.7358033889
COA,2023,1,ESGScore,A-,0.7927453969
JII,2015,1,ESGScore,C,0.3571156255
JII,2016,1,ESGScore,C-,0.2848632718
JII,2017,1,ESGScore,C-,0.2854976396
JII,2018,1,ESGScore,C,0.3660759013
JII,2019,1,ESGScore,C,0.3495069837
JII,2020,1,ESGScore,C,0.3746570826
JII,2021,1,ESGScore,C,0.3741487181
JII,2022,1,ESGScore,C-,0.2889750934
JII,2023,1,ESGScore,D+,0.2096996382
HRI,2017,1,ESGScore,D,0.1634641502
HRI,2018,1,ESGScore,D,0.1484181061
HRI,2019,1,ESGScore,C-,0.2529231177
HRI,2020,1,ESGScore,D+,0.2413096816
HRI,2021,1,ESGScore,D+,0.2265199562
HRI,2022,1,ESGScore,D+,0.2038423172
HRI,2023,1,ESGScore,D+,0.1803513412
GOG,2011,1,ESGScore,C+,0.4476064506
GOG,2012,1,ESGScore,C+,0.4343138892
GOG,2013,1,ESGScore,C+,0.4577650953
GOG,2014,1,ESGScore,B-,0.5008385616
GOG,2015,1,ESGScore,B-,0.5125833743
GOG,2016,1,ESGScore,B-,0.5695997733
GOG,2017,1,ESGScore,B,0.6011254684
GOG,2018,1,ESGScore,B-,0.5758430540
GOG,2019,1,ESGScore,B-,0.5569443327
GOG,2020,1,ESGScore,B,0.6215292766
GOG,2022,1,ESGScore,B-,0.5146913026
KLR,2011,1,ESGScore,C-,0.2531070924
KLR,2012,1,ESGScore,C-,0.2895099989
KLR,2013,1,ESGScore,C-,0.3197947757
KLR,2014,1,ESGScore,C,0.3941336756
KLR,2015,1,ESGScore,C,0.3573751057
KLR,2016,1,ESGScore,C-,0.2741290973
KLR,2017,1,ESGScore,C-,0.2979149513
KLR,2018,1,ESGScore,D+,0.2440233514
KLR,2019,1,ESGScore,C,0.4103232473
KLR,2020,1,ESGScore,C+,0.4730693059
KLR,2021,1,ESGScore,B-,0.5065948611
KLR,2022,1,ESGScore,B-,0.5550135440
KLR,2023,1,ESGScore,B-,0.5448702893
ICP,2011,1,ESGScore,D,0.1069661842
ICP,2012,1,ESGScore,D,0.1585020120
ICP,2013,1,ESGScore,D,0.1538479272
ICP,2014,1,ESGScore,C-,0.2587181800
ICP,2015,1,ESGScore,C-,0.2919735144
ICP,2016,1,ESGScore,C+,0.4167202859
ICP,2017,1,ESGScore,C,0.4144084875
ICP,2018,1,ESGScore,C,0.3518758710
ICP,2019,1,ESGScore,C-,0.2996776341
ICP,2020,1,ESGScore,C,0.3928426310
ICP,2021,1,ESGScore,B,0.5988416575
ICP,2022,1,ESGScore,B,0.6018741800
ICP,2023,1,ESGScore,B-,0.5480909454
DIA,2019,1,ESGScore,C-,0.3100787488
DIA,2020,1,ESGScore,C,0.3977190287
DIA,2021,1,ESGScore,C,0.3989152073
DIA,2022,1,ESGScore,C+,0.4996385787
RWD,2011,1,ESGScore,C,0.3671030280
BMY,2021,1,ESGScore,B-,0.5645078062
BMY,2022,1,ESGScore,B-,0.5723316341
BMY,2023,1,ESGScore,B,0.6034989214
AVV,2011,1,ESGScore,D+,0.1840792756
AVV,2012,1,ESGScore,D+,0.1931842894
AVV,2013,1,ESGScore,C-,0.2850179696
AVV,2014,1,ESGScore,C,0.3392382198
AVV,2015,1,ESGScore,C-,0.3033015859
AVV,2016,1,ESGScore,C-,0.3099582166
AVV,2017,1,ESGScore,C-,0.3244738272
AVV,2018,1,ESGScore,C-,0.2928095353
AVV,2019,1,ESGScore,D+,0.2468990605
AVV,2020,1,ESGScore,C-,0.3149734738
AVV,2021,1,ESGScore,C-,0.3228328222
ARM,2011,1,ESGScore,B-,0.5545204510
ARM,2012,1,ESGScore,B-,0.5575052427
ARM,2013,1,ESGScore,B+,0.6865602338
ARM,2014,1,ESGScore,B+,0.7319740198
ARM,2015,1,ESGScore,B,0.5910762604
CCC,2011,1,ESGScore,C,0.4136300295
CCC,2012,1,ESGScore,C,0.4014041239
CCC,2013,1,ESGScore,B-,0.5044958141
CCC,2014,1,ESGScore,C+,0.4697957220
CCC,2015,1,ESGScore,B,0.5998786751
CCC,2016,1,ESGScore,B,0.5879623407
CCC,2017,1,ESGScore,B-,0.5528982498
CCC,2018,1,ESGScore,C+,0.4564734518
CCC,2019,1,ESGScore,B-,0.5656864496
CCC,2020,1,ESGScore,B,0.6342108786
CCC,2021,1,ESGScore,B-,0.5671042876
CCC,2022,1,ESGScore,B,0.6054789668
CCC,2023,1,ESGScore,B+,0.7125876561
CCT,2020,1,ESGScore,D+,0.1788067673
CCT,2021,1,ESGScore,C,0.3783296071
CCT,2022,1,ESGScore,C,0.3409407798
CCT,2023,1,ESGScore,C,0.3355523805
TYMN,2020,1,ESGScore,B-,0.5281302975
TYMN,2021,1,ESGScore,B,0.6483937522
TYMN,2022,1,ESGScore,B,0.6637269201
TYMN,2023,1,ESGScore,B+,0.6741214765
FSV,2018,1,ESGScore,D+,0.2029899058
FSV,2019,1,ESGScore,D+,0.2156056119
FSV,2020,1,ESGScore,C-,0.3276870939
FSV,2021,1,ESGScore,C-,0.2641017765
FSV,2022,1,ESGScore,C,0.3650799744
FSV,2023,1,ESGScore,C,0.3434437278
REDD,2011,1,ESGScore,D+,0.2161757022
REDD,2012,1,ESGScore,D+,0.2456471501
REDD,2013,1,ESGScore,D,0.1319122237
REDD,2014,1,ESGScore,D,0.1564935921
REDD,2015,1,ESGScore,D,0.1590333888
REDD,2016,1,ESGScore,D,0.1127060866
REDD,2017,1,ESGScore,D,0.1189457856
REDD,2018,1,ESGScore,D,0.1135230699
REDD,2019,1,ESGScore,D,0.1336173403
BMS,2021,1,ESGScore,C-,0.2635086576
BMS,2022,1,ESGScore,D+,0.1725048396
BMS,2023,1,ESGScore,D+,0.2482828044
TED,2015,1,ESGScore,C-,0.3038031477
TED,2016,1,ESGScore,C-,0.3109774128
TED,2017,1,ESGScore,C-,0.3299737219
TED,2018,1,ESGScore,C,0.4062785934
TED,2019,1,ESGScore,C,0.3990047451
TED,2020,1,ESGScore,C,0.3794307558
TED,2021,1,ESGScore,C,0.3894986558
TPT,2011,1,ESGScore,C,0.4045926597
TPT,2012,1,ESGScore,C+,0.4424527414
TPT,2013,1,ESGScore,C+,0.4814128675
TPT,2014,1,ESGScore,C+,0.4719222201
TPT,2015,1,ESGScore,C+,0.4825031435
TPT,2016,1,ESGScore,C+,0.4784328477
TPT,2017,1,ESGScore,B-,0.5332690021
TPT,2018,1,ESGScore,B-,0.5043222954
TPT,2019,1,ESGScore,C+,0.4925822181
TPT,2020,1,ESGScore,B,0.6128442532
TPT,2021,1,ESGScore,B,0.6047349205
TPT,2022,1,ESGScore,B,0.6143362125
TPT,2023,1,ESGScore,B,0.6054267416
WKP,2011,1,ESGScore,B,0.6256296151
WKP,2012,1,ESGScore,C+,0.4550268360
WKP,2013,1,ESGScore,B-,0.5513872525
WKP,2014,1,ESGScore,C,0.4072961579
WKP,2015,1,ESGScore,B-,0.5267159630
WKP,2016,1,ESGScore,B-,0.5173663423
WKP,2017,1,ESGScore,C+,0.4637117410
WKP,2018,1,ESGScore,B,0.5912816935
WKP,2019,1,ESGScore,B,0.6308109286
WKP,2020,1,ESGScore,B,0.6593497199
WKP,2021,1,ESGScore,B+,0.7318060179
WKP,2022,1,ESGScore,B+,0.6911586868
WKP,2023,1,ESGScore,B+,0.7303522460
XAR,2020,1,ESGScore,C-,0.3248532766
XAR,2021,1,ESGScore,C+,0.4547150079
XAR,2022,1,ESGScore,C+,0.4207555466
XAR,2023,1,ESGScore,C+,0.4996361426
WMH,2011,1,ESGScore,C+,0.4931968750
WMH,2012,1,ESGScore,C+,0.4604073144
WMH,2013,1,ESGScore,C+,0.4310549651
WMH,2014,1,ESGScore,C+,0.4984625226
WMH,2015,1,ESGScore,C+,0.4196808467
WMH,2016,1,ESGScore,C+,0.4428146024
WMH,2017,1,ESGScore,B-,0.5260272014
WMH,2018,1,ESGScore,B-,0.5640065489
WMH,2019,1,ESGScore,B,0.5879073806
WMH,2020,1,ESGScore,C+,0.4986569652
RNWH,2020,1,ESGScore,D+,0.2447338888
RNWH,2021,1,ESGScore,C-,0.3154742243
RNWH,2022,1,ESGScore,C-,0.2764681126
RNWH,2023,1,ESGScore,C,0.3545354144
OXIG,2011,1,ESGScore,C+,0.4860083757
OXIG,2012,1,ESGScore,C+,0.4979580174
OXIG,2013,1,ESGScore,C+,0.4633359893
OXIG,2014,1,ESGScore,C+,0.4775239015
OXIG,2015,1,ESGScore,C+,0.4884968883
OXIG,2016,1,ESGScore,B-,0.5801971820
OXIG,2017,1,ESGScore,B-,0.5303395147
OXIG,2018,1,ESGScore,B,0.6083302100
OXIG,2019,1,ESGScore,B-,0.5749720247
OXIG,2020,1,ESGScore,B,0.6539381718
OXIG,2021,1,ESGScore,B,0.6280790201
OXIG,2022,1,ESGScore,B+,0.6726288820
OXIG,2023,1,ESGScore,B,0.6645023826
CCL,2011,1,ESGScore,B+,0.6999011355
CCL,2012,1,ESGScore,B+,0.7240151110
CCL,2013,1,ESGScore,A-,0.7707965039
CCL,2014,1,ESGScore,B+,0.6680513456
CCL,2015,1,ESGScore,B+,0.6900174090
CCL,2016,1,ESGScore,B+,0.7447863831
CCL,2017,1,ESGScore,B+,0.7300124561
CCL,2018,1,ESGScore,B+,0.7360344196
CCL,2019,1,ESGScore,A-,0.7851250429
CCL,2020,1,ESGScore,A-,0.7761217356
CCL,2021,1,ESGScore,B+,0.6959613704
CCL,2022,1,ESGScore,B+,0.7020709183
CCL,2023,1,ESGScore,B+,0.7290517490
ASC,2013,1,ESGScore,C,0.4160110431
ASC,2014,1,ESGScore,C+,0.4183612467
ASC,2015,1,ESGScore,B,0.6268257424
ASC,2016,1,ESGScore,B,0.5979080897
ASC,2017,1,ESGScore,B,0.6643855127
ASC,2018,1,ESGScore,B-,0.5759191490
ASC,2019,1,ESGScore,B,0.5984562857
ASC,2020,1,ESGScore,B-,0.5501514998
ASC,2021,1,ESGScore,B-,0.5713923608
ASC,2022,1,ESGScore,B-,0.5599563555
ASC,2023,1,ESGScore,B-,0.5616391403
OMG,2020,1,ESGScore,D+,0.1709464049
OMG,2021,1,ESGScore,D+,0.2000284150
OMG,2022,1,ESGScore,D+,0.1941133019
OMG,2023,1,ESGScore,D+,0.1881865587
PAGE,2011,1,ESGScore,C-,0.2587204426
PAGE,2012,1,ESGScore,D+,0.2233916951
PAGE,2013,1,ESGScore,C-,0.2984686909
PAGE,2014,1,ESGScore,C,0.3812600921
PAGE,2015,1,ESGScore,C+,0.4634587147
PAGE,2016,1,ESGScore,C+,0.4760795191
PAGE,2017,1,ESGScore,C+,0.4246924618
PAGE,2018,1,ESGScore,B-,0.5376700378
PAGE,2019,1,ESGScore,B-,0.5579786302
PAGE,2020,1,ESGScore,B-,0.5548217206
PAGE,2021,1,ESGScore,B-,0.5549240115
PAGE,2022,1,ESGScore,B-,0.5601032294
PAGE,2023,1,ESGScore,B-,0.5357348667
ISYS,2011,1,ESGScore,B+,0.6832895640
ISYS,2012,1,ESGScore,B,0.6017263217
ISYS,2013,1,ESGScore,B,0.6010098541
XCH,2011,1,ESGScore,C,0.4014421666
XCH,2012,1,ESGScore,C-,0.2505487188
XCH,2013,1,ESGScore,D+,0.1865301014
XCH,2014,1,ESGScore,D,0.1386664520
XCH,2015,1,ESGScore,C-,0.2776046812
APH,2018,1,ESGScore,D+,0.2030545832
APH,2019,1,ESGScore,D+,0.2006304168
APH,2020,1,ESGScore,C+,0.4634999318
APH,2021,1,ESGScore,C+,0.4261703724
APH,2022,1,ESGScore,C+,0.4708714307
APH,2023,1,ESGScore,C+,0.4266912802
HMV,2011,1,ESGScore,C+,0.4800734619
EKF,2020,1,ESGScore,D,0.0838253331
EKF,2021,1,ESGScore,D-,0.0798449720
EKF,2022,1,ESGScore,D,0.0938352534
EKF,2023,1,ESGScore,D,0.0840469191
POG,2011,1,ESGScore,D-,0.0168125744
POG,2012,1,ESGScore,C-,0.2988621013
POG,2013,1,ESGScore,C-,0.2842925695
POG,2014,1,ESGScore,C-,0.2676265712
POG,2015,1,ESGScore,C-,0.3237074529
POG,2016,1,ESGScore,C,0.3365261836
POG,2017,1,ESGScore,C,0.3688254338
POG,2018,1,ESGScore,C,0.4087342273
POG,2019,1,ESGScore,B,0.5867891005
POG,2020,1,ESGScore,B,0.6103382263
ITRK,2011,1,ESGScore,B-,0.5626964802
ITRK,2012,1,ESGScore,B,0.6416890964
ITRK,2013,1,ESGScore,B,0.6038080323
ITRK,2014,1,ESGScore,B,0.6592117795
ITRK,2015,1,ESGScore,B+,0.7126244509
ITRK,2016,1,ESGScore,B,0.5887764157
ITRK,2017,1,ESGScore,B+,0.6847605288
ITRK,2018,1,ESGScore,B+,0.7149959826
ITRK,2019,1,ESGScore,A-,0.8035451792
ITRK,2020,1,ESGScore,A-,0.7883608721
ITRK,2021,1,ESGScore,B+,0.7210026727
ITRK,2022,1,ESGScore,B+,0.7293529478
ITRK,2023,1,ESGScore,B+,0.7221873546
JPR,2011,1,ESGScore,C-,0.2991587293
JPR,2012,1,ESGScore,C,0.3447956842
JPR,2013,1,ESGScore,C,0.3475243123
JPR,2014,1,ESGScore,D+,0.2137656124
JPR,2015,1,ESGScore,C-,0.3169527371
JPR,2016,1,ESGScore,C-,0.2961862219
JPR,2017,1,ESGScore,C-,0.2573248922
EWI,2019,1,ESGScore,C+,0.4309034226
EWI,2020,1,ESGScore,C+,0.4946612014
EWI,2021,1,ESGScore,C+,0.4902596129
EWI,2022,1,ESGScore,C+,0.4271142890
EWI,2023,1,ESGScore,C,0.4153181789
SPA,2021,1,ESGScore,D+,0.2243867134
SPA,2022,1,ESGScore,D+,0.2364731770
SPA,2023,1,ESGScore,C,0.3494025845
SQZ,2019,1,ESGScore,C-,0.2979776461
SQZ,2020,1,ESGScore,C+,0.4467617130
SQZ,2021,1,ESGScore,B-,0.5587258755
SQZ,2022,1,ESGScore,B,0.6108709061
SQZ,2023,1,ESGScore,B,0.6584258547
SAB,2011,1,ESGScore,C+,0.4728359533
SAB,2012,1,ESGScore,C+,0.4817041757
SAB,2013,1,ESGScore,C+,0.4798268068
SAB,2014,1,ESGScore,C+,0.4578112985
SAB,2015,1,ESGScore,C+,0.4614631363
LAM,2011,1,ESGScore,C-,0.2655699405
LAM,2012,1,ESGScore,D+,0.2444705158
LAM,2013,1,ESGScore,C,0.3393346562
LAM,2014,1,ESGScore,C,0.3931597400
LAM,2015,1,ESGScore,C+,0.4508818086
LAM,2016,1,ESGScore,C+,0.4949375335
LAM,2017,1,ESGScore,C+,0.4411319265
LAM,2018,1,ESGScore,C+,0.4704698280
LAM,2019,1,ESGScore,C+,0.4262046968
LAM,2020,1,ESGScore,C+,0.4638340172
LAM,2021,1,ESGScore,C+,0.4796474524
UTG,2011,1,ESGScore,C+,0.4645431867
UTG,2012,1,ESGScore,C+,0.4286456351
UTG,2013,1,ESGScore,C,0.4158807486
UTG,2014,1,ESGScore,B-,0.5436390240
UTG,2015,1,ESGScore,B,0.6549837235
UTG,2016,1,ESGScore,B+,0.6760284288
UTG,2017,1,ESGScore,A-,0.7633906467
UTG,2018,1,ESGScore,B,0.6503933618
UTG,2019,1,ESGScore,B,0.6520169652
UTG,2020,1,ESGScore,B-,0.5777162465
UTG,2021,1,ESGScore,B,0.6149249565
UTG,2022,1,ESGScore,B-,0.5823269940
UTG,2023,1,ESGScore,B,0.5886902184
IQE,2018,1,ESGScore,D+,0.2195980744
IQE,2019,1,ESGScore,C+,0.4567995566
IQE,2020,1,ESGScore,B-,0.5173916012
IQE,2021,1,ESGScore,B-,0.5197380298
IQE,2022,1,ESGScore,B-,0.5184165912
IQE,2023,1,ESGScore,B-,0.5232997363
FUTR,2018,1,ESGScore,C-,0.2788780620
FUTR,2019,1,ESGScore,C,0.3642917626
FUTR,2020,1,ESGScore,C+,0.4858753472
FUTR,2021,1,ESGScore,C+,0.4880538108
FUTR,2022,1,ESGScore,B-,0.5088410521
FUTR,2023,1,ESGScore,B-,0.5312413947
KCOM,2011,1,ESGScore,D-,0.0301456155
KCOM,2012,1,ESGScore,C+,0.4480297590
